count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
28532,2017,6,London,165,Haringey,A105,Major,"LA Boundary","West Green Rd",531730,189000,51.58447044,-0.10007675,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",767,493,15613,995,2919,442,56,186,2,7,15,709,20729
28532,2018,6,London,165,Haringey,A105,Major,"LA Boundary","West Green Rd",531730,189000,51.58446900,-0.10007682,1.80,1.12,Counted,"Manual count",1084,798,14824,727,3266,225,51,42,11,13,13,356,19970
28532,2019,6,London,165,Haringey,A105,Major,"LA Boundary","West Green Rd",531730,189000,51.58446900,-0.10007682,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",1016,842,14862,722,3264,222,52,44,11,13,13,354,20045
28532,2020,6,London,165,Haringey,A105,Major,"LA Boundary","West Green Rd",531730,189000,51.58446900,-0.10007682,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",1257,641,11266,602,2846,196,43,37,9,12,11,308,15663
28532,2021,6,London,165,Haringey,A105,Major,"LA Boundary","West Green Rd",531730,189000,51.58446900,-0.10007682,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",1122,732,12155,607,3034,207,46,40,10,12,12,328,16855
28532,2022,6,London,165,Haringey,A105,Major,"LA Boundary","West Green Rd",531730,189000,51.58446900,-0.10007682,1.80,1.12,Counted,"Manual count",1547,1305,11737,703,2327,365,48,29,11,5,17,475,16548
28532,2023,6,London,165,Haringey,A105,Major,"LA Boundary","West Green Rd",531730,189000,51.58446900,-0.10007682,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",1586,1324,11713,709,2368,363,47,28,10,5,16,469,16583
28533,2000,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",92,258,23373,345,2159,432,31,33,14,13,9,532,26667
28533,2001,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",101,278,23397,369,2165,404,34,31,14,12,11,506,26715
28533,2002,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Counted,"Dependent on a neighbouring counted link",38,188,25361,365,2570,313,33,35,43,42,18,484,28968
28533,2003,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",55,194,24854,420,2830,282,31,35,44,40,21,453,28751
28533,2004,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",48,186,25152,481,2679,311,37,41,43,36,24,492,28990
28533,2005,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Counted,"Dependent on a neighbouring counted link",59,209,24598,462,2900,618,35,37,7,17,13,727,28896
28533,2006,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",73,227,25050,485,2875,613,34,39,5,15,13,719,29356
28533,2007,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",94,223,24674,487,2938,686,38,49,5,15,15,808,29130
28533,2008,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",110,218,24107,495,2876,670,42,50,5,13,15,795,28491
28533,2009,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Counted,"Dependent on a neighbouring counted link",51,163,18028,280,1795,275,71,41,6,11,41,445,20711
28533,2010,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",49,153,17541,298,1775,285,71,35,6,9,38,444,20211
28533,2011,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",49,153,17489,308,1766,285,76,39,5,9,41,455,20171
28533,2012,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",42,166,17155,303,1724,301,86,46,4,10,47,494,19844
28533,2013,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Counted,"Dependent on a neighbouring counted link",128,212,15044,382,1843,217,22,22,2,9,31,303,17785
28533,2014,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",144,220,15087,367,1905,199,22,21,2,8,33,285,17864
28533,2015,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",165,208,15037,352,1982,197,23,21,3,8,31,283,17862
28533,2016,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",170,223,14726,372,2045,194,22,30,3,8,36,292,17657
28533,2017,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524313,-0.33685804,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",166,231,14722,357,2028,190,23,26,2,8,35,284,17622
28533,2018,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524100,-0.33685811,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",164,233,14709,343,2069,191,23,21,2,8,33,278,17632
28533,2019,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524100,-0.33685811,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",154,246,14747,341,2068,188,23,22,2,8,33,276,17679
28533,2020,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524100,-0.33685811,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",191,187,11179,285,1803,167,19,18,2,7,29,241,13695
28533,2021,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524100,-0.33685811,0.30,0.19,Counted,"Dependent on a neighbouring counted link",201,501,16247,374,2494,397,37,45,24,17,22,541,20157
28533,2022,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524100,-0.33685811,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",206,578,16688,379,2708,423,39,46,26,18,21,573,20925
28533,2023,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524100,-0.33685811,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",211,586,16653,382,2756,421,38,45,25,18,20,566,20942
28534,2000,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Counted,"Manual count",290,375,13690,277,1866,548,17,16,11,6,7,605,16813
28534,2001,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Counted,"Manual count",216,256,14703,301,2107,377,53,38,6,10,3,487,17854
28534,2002,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Estimated,"Estimated using previous year's AADF on this link",224,245,14703,329,2149,351,53,38,5,8,3,458,17884
28534,2003,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Counted,"Manual count",324,322,12530,321,2320,374,25,25,19,6,3,452,15945
28534,2004,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Counted,"Manual count",224,189,11105,295,1922,427,21,16,15,5,9,493,14004
28534,2005,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Counted,"Manual count",153,209,13160,272,2233,391,15,26,36,8,4,480,16354
28534,2006,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Counted,"Manual count",538,452,11522,350,2886,348,12,5,11,6,6,388,15598
28534,2007,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Counted,"Manual count",221,381,11928,343,2314,300,32,26,4,1,6,369,15335
28534,2008,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Counted,"Manual count",204,317,11995,210,1645,230,44,35,5,4,6,324,14491
28534,2009,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Estimated,"Estimated using previous year's AADF on this link",221,299,11899,221,1602,215,45,34,4,4,5,307,14328
28534,2010,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Estimated,"Estimated using previous year's AADF on this link",214,281,11577,235,1585,224,45,29,4,4,5,311,13989
28534,2011,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Estimated,"Estimated using previous year's AADF on this link",212,279,11543,243,1577,224,48,32,3,4,5,316,13958
28534,2012,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Estimated,"Estimated using previous year's AADF on this link",183,303,11323,239,1540,236,55,38,3,4,6,341,13747
28534,2013,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Estimated,"Estimated using previous year's AADF on this link",150,296,11421,221,1579,240,60,44,2,4,6,356,13873
28534,2014,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Estimated,"Estimated using previous year's AADF on this link",169,307,11454,212,1632,220,59,43,2,4,6,334,13939
28534,2015,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Estimated,"Estimated using previous year's AADF on this link",193,291,11416,203,1698,218,64,42,2,4,6,337,13944
28534,2016,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Estimated,"Estimated using previous year's AADF on this link",200,312,11180,215,1751,215,60,59,2,4,7,347,13805
28534,2017,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474950,-0.30570176,3.40,2.11,Estimated,"Estimated using previous year's AADF on this link",195,323,11177,206,1737,211,64,51,2,4,7,338,13781
28534,2018,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474800,-0.30570183,3.60,2.24,Counted,"Manual count",424,268,11675,377,2638,105,24,18,8,9,5,168,15127
28534,2019,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474800,-0.30570183,3.60,2.24,Estimated,"Estimated using previous year's AADF on this link",397,282,11706,375,2637,103,25,18,8,9,5,168,15168
28534,2020,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474800,-0.30570183,3.60,2.24,Estimated,"Estimated using previous year's AADF on this link",491,215,8874,313,2299,91,20,15,7,8,4,146,11846
28534,2021,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474800,-0.30570183,3.60,2.24,Estimated,"Estimated using previous year's AADF on this link",439,245,9573,315,2451,96,22,17,7,8,5,155,12740
28534,2022,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474800,-0.30570183,3.60,2.24,Estimated,"Estimated using previous year's AADF on this link",449,283,9833,319,2661,102,23,17,8,9,4,164,13260
28534,2023,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474800,-0.30570183,3.60,2.24,Estimated,"Estimated using previous year's AADF on this link",461,287,9813,322,2708,102,23,17,7,9,4,161,13291
28535,2000,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",731,1186,14488,840,3307,588,84,156,28,26,74,956,20777
28535,2001,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Counted,"Dependent on a neighbouring counted link",907,997,14199,758,2163,533,45,135,20,15,12,760,18877
28535,2002,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",923,935,13404,871,2016,471,43,129,17,13,12,685,17911
28535,2003,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",1078,974,12948,1053,2153,419,41,126,19,13,15,633,17761
28535,2004,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",1141,1024,11640,1146,2252,474,48,155,18,12,17,724,16786
28535,2005,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",1472,1021,11408,1112,2264,487,49,168,15,10,17,746,16551
28535,2006,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",1912,1111,11847,1216,2400,464,45,169,15,9,19,721,17295
28535,2007,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",1892,1138,11705,1195,2455,424,41,170,12,9,19,675,17168
28535,2008,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",1941,1157,11459,1214,2452,429,47,182,12,8,21,699,16981
28535,2009,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Counted,"Dependent on a neighbouring counted link",2336,925,10229,1386,2461,429,55,56,37,21,11,609,15610
28535,2010,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",2577,915,10065,1397,2416,448,55,48,41,19,11,622,15415
28535,2011,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",2533,900,9924,1415,2375,440,58,53,31,19,11,612,15226
28535,2012,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",2603,856,9599,1491,2299,463,66,63,24,19,12,646,14891
28535,2013,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",2480,788,9536,1575,2317,476,73,73,20,20,13,674,14890
28535,2014,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",2668,808,9677,1532,2361,419,69,68,18,17,13,604,14983
28535,2015,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",2698,805,9822,1571,2317,399,71,65,24,18,14,592,15106
28535,2016,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",2791,863,9619,1662,2390,392,67,92,25,18,16,610,15143
28535,2017,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613218,-0.07614637,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",2726,895,9616,1595,2370,385,71,78,23,18,15,591,15067
28535,2018,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613100,-0.07614645,0.10,0.06,Counted,"Dependent on a neighbouring counted link",1345,714,9086,971,2889,235,35,99,9,24,19,421,14080
28535,2019,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613100,-0.07614645,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",1260,753,9110,965,2888,231,35,103,9,24,18,422,14137
28535,2020,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613100,-0.07614645,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",1559,574,6906,804,2517,204,29,86,8,22,16,365,11166
28535,2021,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613100,-0.07614645,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",1392,655,7450,811,2684,215,32,94,8,23,17,390,11989
28535,2022,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613100,-0.07614645,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",1426,755,7653,821,2914,230,33,96,9,24,17,410,12551
28535,2023,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613100,-0.07614645,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",1462,766,7637,828,2965,228,32,94,9,24,16,403,12598
28539,2000,6,London,175,"Richmond upon Thames",A310,Major,A316,"LA Boundary",516103,174435,51.45699911,-0.33031225,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",250,441,18581,226,2304,408,84,173,9,12,12,698,22250
28539,2001,6,London,175,"Richmond upon Thames",A310,Major,A316,"LA Boundary",516103,174435,51.45699911,-0.33031225,0.20,0.12,Counted,"Dependent on a neighbouring counted link",237,395,20751,336,3124,460,56,104,25,28,24,697,25303
28539,2002,6,London,175,"Richmond upon Thames",A310,Major,A316,"LA Boundary",516103,174435,51.45699911,-0.33031225,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",247,378,20751,366,3186,428,56,104,21,23,24,656,25337
